,popularity,budget,revenue,original_title,cast,director,runtime,vote_average,release_year,genre,production_company
7933,0.26516,14767252.73739476,40086576.743638255,Stranger Than Paradise,John Lurie|Eszter Balint|Richard Edson|Cecillia Stark|Danny Rosen,Jim Jarmusch,89,6.9,1984,Comedy,unknown
7934,0.368967,14767252.73739476,45858563.0,"Greystoke: The Legend of Tarzan, Lord of the Apes",Christopher Lambert|Andie MacDowell|Ralph Richardson|Ian Holm|James Fox,Hugh Hudson,143,6.2,1984,Adventure,Warner Bros.
7935,0.367854,14767252.73739476,40086576.743638255,Birdy,Matthew Modine|Nicolas Cage|John Harkins|Sandy Baron|Dolores Sage,Alan Parker,120,6.8,1984,Drama,TriStar Pictures
7936,0.367406,7200000.0,68392977.0,Purple Rain,Prince|Apollonia Kotero|Morris Day|Olga Karlatos|Clarence Williams III,Albert Magnoli,111,6.9,1984,Drama,Warner Bros.
7937,0.362732,14767252.73739476,11129057.0,Falling in Love,Robert De Niro|Meryl Streep|Harvey Keitel|Jane Kaczmarek|George Martin,Ulu Grosbard,102,6.0,1984,Drama,Paramount Pictures
7938,0.36224,2550000.0,22812411.0,Missing in Action,Chuck Norris|M. Emmet Walsh|David Tress|Lenore Kasdorf|James Hong,Joseph Zito,101,5.1,1984,Action,Cannon Group
7939,0.354864,14767252.73739476,40086576.743638255,All of Me,Steve Martin|Lily Tomlin|Victoria Tennant|Madolyn Smith Osborne|Richard Libertini,Carl Reiner,93,6.2,1984,Fantasy,Universal Pictures
7940,0.351379,28000000.0,47951979.0,The Natural,Robert Redford|Glenn Close|Kim Basinger|Wilford Brimley|Robert Duvall,Barry Levinson,137,6.8,1984,Drama,TriStar Pictures
7941,0.343859,14767252.73739476,40086576.743638255,Revenge of the Nerds,Robert Carradine|Anthony Edwards|Timothy Busfield|Andrew Cassese|Curtis Armstrong,Jeff Kanew,90,6.6,1984,Comedy,Twentieth Century Fox Film Corporation
7944,0.335414,14767252.73739476,40086576.743638255,The Toxic Avenger,Mitch Cohen|Andree Maranda|Jennifer Prichard|Cindy Manion|Robert Prichard,Lloyd Kaufman|Michael Herz,82,6.2,1984,Science Fiction,Troma Entertainment
7945,0.333174,700000.0,40086576.743638255,The Hills Have Eyes Part II,Tamara Stafford|Kevin Spirtas|Colleen Riley|Michael Berryman|Janus Blythe,Wes Craven,86,4.1,1984,Horror,Castle Hill Productions
7946,0.329484,8000000.0,27187653.0,A Passage to India,Judy Davis|Alec Guinness|Peggy Ashcroft|James Fox|Victor Banerjee,David Lean,163,6.7,1984,Drama,Columbia Pictures
7947,0.297597,14500000.0,8089290.0,Streets of Fire,Michael ParÃ©|Diane Lane|Rick Moranis|Amy Madigan|Willem Dafoe,Walter Hill,93,6.7,1984,Action,Universal Pictures
7948,0.283191,1200000.0,4978922.0,Stop Making Sense,David Byrne|Tina Weymouth|Chris Frantz|Jerry Harrison|Steven Scales,Jonathan Demme,88,8.4,1984,Documentary,Talking Heads
7949,0.282143,14767252.73739476,40086576.743638255,Savage Streets,Linda Blair|John Vernon|Robert Dryer|Johnny Venocur|Sal Landi,Danny Steinmann,92,6.2,1984,Horror,Ginso Investment Corp
7950,0.274845,14767252.73739476,40086576.743638255,Cloak & Dagger,Henry Thomas|Dabney Coleman|Michael Murphy|Christina Nigra|John McIntire,Richard Franklin,101,6.1,1984,Adventure,Universal Pictures
7951,0.263961,14767252.73739476,40086576.743638255,Johnny Dangerously,Michael Keaton|Peter Boyle|Griffin Dunne|Marilu Henner|Joe Piscopo,Amy Heckerling,90,6.5,1984,Action,20th Century Fox
7952,0.263945,14767252.73739476,28078073.0,Cannonball Run II,"Burt Reynolds|Dom DeLuise|Dean Martin|Sammy Davis, Jr.|Shirley MacLaine",Hal Needham,108,5.6,1984,Action,Golden Harvest Company
7953,0.263651,14767252.73739476,40086576.743638255,Breakin',Lucinda Dickey|Adolfo Quinones|Michael Chambers|Ben Lokey|Christopher McDonald,Joel Silberg,90,5.5,1984,Music,Metro-Goldwyn-Mayer (MGM)
7954,0.263077,28000000.0,40086576.743638255,Rhinestone,Sylvester Stallone|Dolly Parton|Richard Farnsworth|Ron Leibman|Tim Thomerson,Bob Clark,111,5.3,1984,Comedy,20th Century Fox
7955,0.262738,14767252.73739476,40086576.743638255,Crimes of Passion,Kathleen Turner|Anthony Perkins|Bruce Davison|Annie Potts|John Laughlin,Ken Russell,112,6.3,1984,Drama,New World Pictures
7956,0.187368,14767252.73739476,40086576.743638255,Breakin' 2: Electric Boogaloo,Lucinda Dickey|Adolfo Quinones|Michael Chambers|Harry Caesar|Susie Coelho,Sam Firstenberg,94,5.6,1984,Drama,TriStar Pictures
7957,0.243301,1065000.0,40086576.743638255,"Silent Night, Deadly Night",Lilyan Chauvin|Gilmer McCormick|Toni Nero|Robert Brian Wilson|Britt Leach,Charles E. Sellier Jr.,79,4.9,1984,Thriller,TriStar Pictures
7958,0.238873,14767252.73739476,40086576.743638255,Suburbia,Chris Pedersen|Bill Coyne|Jennifer Clay|Timothy O'Brien|Wade Walston,Penelope Spheeris,94,5.9,1984,Drama,New World Pictures
7959,0.229117,14767252.73739476,40086576.743638255,Hot Dog... The Movie,David Naughton|Shannon Tweed|Patrick Houser|Tracy Smith|John Patrick Reger,Peter Markle,96,4.4,1984,Comedy,United Artists
7961,0.222379,14767252.73739476,14134877.0,Tank,James Garner|Shirley Jones|C. Thomas Howell|Mark Herrier|Sandy Ward,Marvin J. Chomsky,113,6.0,1984,Action,Lorimar Film Entertainment
7962,0.215846,14767252.73739476,40086576.743638255,A Soldier's Story,Howard Rollins|Adolph Caesar|Art Evans|Robert Townsend|Denzel Washington,Norman Jewison,101,5.6,1984,Drama,Columbia Pictures Corporation
7963,0.21068,14767252.73739476,40086576.743638255,Firestarter,David Keith|Drew Barrymore|Freddie Jones|Heather Locklear|Martin Sheen,Mark L. Lester,114,5.9,1984,Fantasy,Universal Pictures
7964,0.210297,14767252.73739476,40086576.743638255,Threads,Karen Meagher|Reece Dinsdale|David Brierly|Rita May|Jane Hazlegrove,Mick Jackson,112,6.3,1984,Drama,unknown
7965,0.204093,7000000.0,40086576.743638255,Bolero,Bo Derek|George Kennedy|Ana ObregÃ³n|Olivia d'Abo|Mirta Miller,John Derek,105,4.5,1984,Drama,Golan-Globus
7966,0.198438,14767252.73739476,40086576.743638255,Rats - Notte di terrore,Ottaviano Dell'Acqua|Geretta Geretta|Massimo Vanni|Gianni Franco|Fausto Lombardi,Bruno Mattei|Claudio Fragasso,97,4.4,1984,Horror,Beatrice Film
7967,0.190287,14767252.73739476,40086576.743638255,Runaway,Tom Selleck|Cynthia Rhodes|Gene Simmons|Kirstie Alley|Stan Shaw,Michael Crichton,100,4.7,1984,Thriller,TriStar Pictures
7968,0.197425,1250000.0,3412497.0,C.H.U.D.,John Heard|Daniel Stern|Christopher Curry|Kim Greist|Laure Mattos,Douglas Cheek,88,4.5,1984,Horror,New World Pictures
7969,0.177006,1000000.0,35000000.0,Ghoulies,Peter Liapis|Lisa Pelikan|Jack Nance|Mariska Hargitay|Michael Des Barres,Luca Bercovici,81,3.6,1984,Comedy,Empire Pictures
7970,0.212188,14767252.73739476,40086576.743638255,Places in the Heart,Sally Field|Lindsay Crouse|John Malkovich|Danny Glover|Ed Harris,Robert Benton,111,5.7,1984,Drama,TriStar Pictures
7971,0.174241,18000000.0,19265302.0,Best Defense,Dudley Moore|Eddie Murphy|Kate Capshaw|George Dzundza|Helen Shaver,Willard Huyck,94,3.8,1984,Action,Paramount Pictures
7972,0.204824,14767252.73739476,40086576.743638255,The Pope of Greenwich Village,Eric Roberts|Mickey Rourke|Daryl Hannah|Geraldine Page|Kenneth McMillan,Stuart Rosenberg,121,5.9,1984,Drama,United Artists
7973,0.154225,14767252.73739476,40086576.743638255,Airwolf: The Movie,Jan-Michael Vincent|Ernest Borgnine|Alex Cord|David Hemmings|Belinda Bauer,Donald P. Bellisario,85,4.9,1984,Adventure,unknown
7974,0.202992,9000000.0,40086576.743638255,The Ice Pirates,Robert Urich|Mary Crosby|Michael D. Roberts|Anjelica Huston|John Matuszak,Stewart Raffill,91,5.0,1984,Action,JF Productions
7975,0.140026,5500000.0,801000.0,Razorback,Gregory Harrison|Arkie Whiteley|Bill Kerr|Chris Haywood|David Argue,Russell Mulcahy,95,5.6,1984,Horror,McElroy & McElroy
7976,0.059713,14767252.73739476,40086576.743638255,The Lonely Guy,Steve Martin|Charles Grodin|Merv Griffin|Judith Ivey|Steve Lawrence,Arthur Hiller,90,6.2,1984,Comedy,Universal Pictures
7977,0.136618,14767252.73739476,40086576.743638255,Forbrydelsens element,Michael Elphick|Esmond Knight|Me Me Lai|Jerold Wells,Lars von Trier,104,5.7,1984,Crime,unknown
7978,0.13399,8000000.0,10600497.0,Broadway Danny Rose,Woody Allen|Mia Farrow|Nick Apollo Forte|Craig Vandenburgh|Herb Reynolds,Woody Allen,84,6.6,1984,Comedy,Orion Pictures Corporation
7979,0.133098,14767252.73739476,1337274.0,Gwendoline,Tawny Kitaen|Brent Huff|Zabou Breitman|Bernadette Lafont|Jean Rougerie,Just Jaeckin,88,3.9,1984,Adventure,Films de L'Alma
7980,0.127192,14767252.73739476,40086576.743638255,Ninja III: The Domination,Sho Kosugi|Lucinda Dickey|Jordan Bennett|David Chung|Dale Ishimoto,Sam Firstenberg,92,4.8,1984,Horror,Golan-Globus
7981,0.125596,14767252.73739476,40086576.743638255,The Times of Harvey Milk,Harvey Milk,Rob Epstein,90,6.3,1984,Documentary,unknown
7982,0.118258,14767252.73739476,40086576.743638255,Beat Street,Guy Davis|Jon Chardiet|Rae Dawn Chong|Leon W. Grant|Saundra Santiago,Stan Lathan,105,6.5,1984,Music,Orion Pictures
7983,0.109048,14767252.73739476,40086576.743638255,Electric Dreams,Lenny Von Dohlen|Virginia Madsen|Maxwell Caulfield|Bud Cort|Don Fellows,Steve Barron,95,5.6,1984,Comedy,Virgin
7984,0.08784,14767252.73739476,40086576.743638255,The Hit,John Hurt|Terence Stamp|Tim Roth|Laura del Sol|Bill Hunter,Stephen Frears,98,6.3,1984,Drama,Zenith Entertainment
7985,0.082235,14767252.73739476,40086576.743638255,Under the Volcano,Albert Finney|Jacqueline Bisset|Anthony Andrews|Ignacio LÃ³pez Tarso|Katy Jurado,John Huston,112,6.4,1984,Drama,Conacite Uno
7986,0.064133,2000000.0,40086576.743638255,The Company of Wolves,Sarah Patterson|Angela Lansbury|David Warner|Tusse Silberg|Brian Glover,Neil Jordan,95,6.6,1984,Fantasy,Palace Pictures
7987,4.828854,32350000.0,572700000.0,Return of the Jedi,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels,Richard Marquand,135,7.8,1983,Adventure,Lucasfilm
7988,3.178818,25000000.0,65884703.0,Scarface,Al Pacino|Steven Bauer|Michelle Pfeiffer|Mary Elizabeth Mastrantonio|Robert Loggia,Brian De Palma,170,7.8,1983,Action,Universal Pictures
7989,1.774018,36000000.0,160000000.0,Never Say Never Again,Sean Connery|Kim Basinger|Klaus Maria Brandauer|Barbara Carrera|Max von Sydow,Irvin Kershner,134,5.8,1983,Adventure,PSO International
7990,1.575742,27500000.0,183700000.0,Octopussy,Roger Moore|Maud Adams|Louis Jourdan|Kristina Wayborn|Kabir Bedi,John Glen,131,5.9,1983,Adventure,Eon Productions
7991,1.494805,14767252.73739476,19294144.0,A Christmas Story,Melinda Dillon|Darren McGavin|Peter Billingsley|Jean Shepherd|Ian Petrella,Bob Clark,94,7.1,1983,Comedy,Metro-Goldwyn-Mayer (MGM)
7992,1.263139,39000000.0,75800000.0,Superman III,Christopher Reeve|Richard Pryor|Jackie Cooper|Marc McClure|Annette O'Toole,Richard Lester,125,4.7,1983,Comedy,Warner Bros.
7993,1.115139,40600000.0,90400000.0,Trading Places,Eddie Murphy|Dan Aykroyd|Jamie Lee Curtis|Denholm Elliott|Ralph Bellamy,John Landis,116,6.9,1983,Comedy,Paramount Pictures
7994,1.106471,12000000.0,79567667.0,WarGames,Matthew Broderick|Dabney Coleman|Ally Sheedy|John Wood|Barry Corbin,John Badham,114,6.8,1983,Thriller,United Artists
7995,1.0684,15000000.0,61399552.0,National Lampoon's Vacation,Chevy Chase|Beverly D'Angelo|Imogene Coca|Randy Quaid|Anthony Michael Hall,Harold Ramis,98,6.9,1983,Comedy,Warner Bros.
7996,1.065331,20500000.0,87987055.0,Jaws 3,"Dennis Quaid|Bess Armstrong|Simon MacCorkindale|Louis Gossett, Jr.|John Putch",Joe Alves,99,4.2,1983,Horror,Universal Pictures
7997,0.941118,14767252.73739476,40086576.743638255,The Meaning of Life,Terry Gilliam|Graham Chapman|John Cleese|Eric Idle|Terry Jones,Terry Jones|Terry Gilliam,107,6.9,1983,Comedy,Universal Pictures
7998,0.807201,8000000.0,40086576.743638255,Terms of Endearment,Shirley MacLaine|Debra Winger|Jack Nicholson|Danny DeVito|Jeff Daniels,James L. Brooks,132,6.3,1983,Drama,Paramount Pictures
7999,0.772972,14767252.73739476,40086576.743638255,Private School,Phoebe Cates|Betsy Russell|Matthew Modine|Michael Zorek|Fran Ryan,Noel Black,89,4.5,1983,Comedy,Universal Pictures
8000,0.771263,22000000.0,67642693.0,Sudden Impact,Clint Eastwood|Sondra Locke|Pat Hingle|Bradford Dillman|Paul Drake,Clint Eastwood,117,6.6,1983,Action,Warner Bros.
8001,0.699455,6200000.0,63541777.0,Risky Business,Tom Cruise|Rebecca De Mornay|Joe Pantoliano|Richard Masur|Curtis Armstrong,Paul Brickman,98,6.3,1983,Comedy,"Geffen Company, The"
8002,0.675753,27000000.0,21500000.0,The Right Stuff,Fred Ward|Dennis Quaid|Ed Harris|Scott Glenn|Sam Shepard,Philip Kaufman,193,7.2,1983,Drama,Warner Bros.
8003,0.65591,14767252.73739476,19910002.0,Breathless,Richard Gere|ValÃ©rie Kaprisky|Art Metrano|John P. Ryan|William Tepper,Jim McBride,100,5.8,1983,Action,Orion Pictures
8004,0.598749,14767252.73739476,4300000.0,Yellowbeard,Graham Chapman|Martin Hewitt|Eric Idle|Peter Cook|Michael Hordern,Mel Damski,96,5.9,1983,Comedy,Hemdale Film Corporation
8005,0.592219,3000000.0,21000000.0,Mickey's Christmas Carol,Alan Young|Wayne Allwine|Clarence Nash|Hal Smith|Will Ryan,Burny Mattinson,26,7.4,1983,Family,Walt Disney Pictures
8006,0.589232,14767252.73739476,15543000.0,Still Smokin,Cheech Marin|Tommy Chong|Hans Man in 't Veld|Carol van Herwijnen|Shireen Strooker,Tommy Chong,91,5.3,1983,Comedy,Paramount Pictures
8007,0.575668,14767252.73739476,5979292.0,The Hunger,Catherine Deneuve|David Bowie|Susan Sarandon|Cliff DeYoung|Beth Ehlers,Tony Scott,97,6.5,1983,Horror,Metro-Goldwyn-Mayer (MGM)
8008,0.560348,14767252.73739476,21200000.0,Christine,Keith Gordon|John Stockwell|Alexandra Paul|Robert Prosky|Harry Dean Stanton,John Carpenter,110,6.4,1983,Mystery,Columbia Pictures
8009,0.554917,10000000.0,25697647.0,The Outsiders,Matt Dillon|Ralph Macchio|C. Thomas Howell|Patrick Swayze|Rob Lowe,Francis Ford Coppola,91,6.8,1983,Crime,American Zoetrope
8010,0.543688,6500000.0,33759266.0,Porky's II: The Next Day,Dan Monahan|Wyatt Knight|Mark Herrier|Roger Wilson|Cyril O'Reilly,Bob Clark,98,4.9,1983,Comedy,Twentieth Century Fox Film Corporation
8011,0.513391,14767252.73739476,40086576.743638255,Under Fire,Nick Nolte|Ed Harris|Gene Hackman|Joanna Cassidy|Jean-Louis Trintignant,Roger Spottiswoode,128,7.2,1983,War,Orion Pictures
8012,0.504901,10100000.0,40086576.743638255,The Man with Two Brains,Steve Martin|Kathleen Turner|David Warner|Paul Benedict|Richard Brestoff,Carl Reiner,93,5.9,1983,Comedy,Warner Bros.
8013,0.4887,14767252.73739476,40086576.743638255,The Day After,Jason Robards|John Cullum|JoBeth Williams|Steve Guttenberg|John Lithgow,Nicholas Meyer,127,6.7,1983,Science Fiction,ABC Circle Films
8014,0.485585,5000000.0,40086576.743638255,Cujo,Dee Wallace|Danny Pintauro|Daniel Hugh Kelly|Christopher Stone|Ed Lauter,Lewis Teague,91,5.8,1983,Horror,TAFT Entertainment Pictures
8015,0.478476,12000000.0,30400000.0,Yentl,Barbra Streisand|Mandy Patinkin|Amy Irving|Nehemiah Persoff|Steven Hill,Barbra Streisand,132,6.2,1983,Music,United Artists
8016,0.465858,22000000.0,42313354.0,Blue Thunder,Roy Scheider|Warren Oates|Candy Clark|Daniel Stern|Paul Roebling,John Badham,109,5.8,1983,Science Fiction,Columbia Pictures Corporation
8017,0.449475,10000000.0,20766616.0,The Dead Zone,Christopher Walken|Brooke Adams|Tom Skerritt|Martin Sheen|Herbert Lom,David Cronenberg,103,6.5,1983,Thriller,Paramount Pictures
8018,0.419263,350000.0,40086576.743638255,Valley Girl,Nicolas Cage|E.G. Daily|Deborah Foreman|Michael Bowen|Cameron Dye,Martha Coolidge,99,5.9,1983,Comedy,Atlantic Entertainment Group
8019,0.39276,14767252.73739476,17233166.0,All the Right Moves,Tom Cruise|Craig T. Nelson|Lea Thompson|Charles Cioffi|Gary Graham,Michael Chapman,91,5.3,1983,Romance,Twentieth Century Fox Film Corporation
8020,0.388667,14767252.73739476,11798616.0,Zelig,Woody Allen|Mia Farrow|John Buckwalter|Patrick Horgan|Marvin Chatinover,Woody Allen,79,7.1,1983,Comedy,Orion Pictures
8021,0.373977,14767252.73739476,16175602.0,Gorky Park,William Hurt|Lee Marvin|Brian Dennehy|Joanna Pacula|Michael Elphick,Michael Apted,128,6.2,1983,Thriller,Orion Pictures
8022,0.363044,14767252.73739476,40086576.743638255,Screwballs,Peter Keleghan|Kent Deuters|Linda Speciale|Alan Deveau|Linda Shayne,Rafal Zielinski,80,5.2,1983,Comedy,unknown
8023,0.343668,4000000.0,92921203.0,Flashdance,Jennifer Beals|Michael Nouri|Lilia Skala|Kyle T. Heffner|Sunny Johnson,Adrian Lyne,95,6.1,1983,Drama,Paramount Pictures
8024,0.34109,14767252.73739476,40086576.743638255,Silkwood,Meryl Streep|Kurt Russell|Cher|Craig T. Nelson|Fred Ward,Mike Nichols,131,6.2,1983,Drama,ABC Pictures
8025,0.453516,14767252.73739476,4491986.0,Curse of the Pink Panther,David Niven|Robert Wagner|Herbert Lom|Joanna Lumley|Capucine,Blake Edwards,109,4.3,1983,Comedy,Blake Edwards
8026,0.336573,14767252.73739476,5678950.0,Smokey and the Bandit Part 3,Jackie Gleason|Jerry Reed|Paul Williams|Pat McCormick|Colleen Camp,Dick Lowry,85,4.8,1983,Action,Universal Pictures
8027,0.336525,14767252.73739476,6333135.0,Amityville 3-D,Tony Roberts|Tess Harper|Robert Joy|Candy Clark|Leora Dana,Richard Fleischer,105,3.9,1983,Horror,De Laurentiis Entertainment Group (DEG)
8028,0.323585,10000000.0,29450919.0,Twilight Zone: The Movie,Albert Brooks|Vic Morrow|John Larroquette|John Lithgow|Dan Aykroyd,John Landis|Steven Spielberg|George Miller|Joe Dante,101,6.0,1983,Drama,Warner Bros.
8029,0.316785,14767252.73739476,13030214.0,To Be or Not to Be,Mel Brooks|Anne Bancroft|Tim Matheson|Charles Durning|Christopher Lloyd,Alan Johnson,107,7.2,1983,Comedy,Twentieth Century Fox Film Corporation
8030,0.316098,14767252.73739476,40086576.743638255,Educating Rita,Michael Caine|Julie Walters|Michael Williams|Maureen Lipman,Lewis Gilbert,110,5.2,1983,Drama,Acorn Pictures
8031,0.31152,27.0,40086576.743638255,Krull,Ken Marshall|Lysette Anthony|Francesca Annis|Alun Armstrong|David Battley,Peter Yates,117,5.8,1983,Fantasy,Columbia Pictures Corporation
8032,0.311401,10000000.0,2494480.0,Rumble Fish,Matt Dillon|Mickey Rourke|Diane Lane|Dennis Hopper|Diana Scarwid,Francis Ford Coppola,94,6.3,1983,Action,Universal Pictures
8033,0.307082,22000000.0,64892670.0,Staying Alive,John Travolta|Cynthia Rhodes|Finola Hughes|Steve Inwood|Julie Bovasso,Sylvester Stallone,93,4.8,1983,Drama,Paramount Pictures
8034,0.290596,5000000.0,12232628.0,Lone Wolf McQuade,Chuck Norris|David Carradine|Barbara Carrera|Leon Isaac Kennedy|Dana Kimmell,Steve Carver,107,5.2,1983,Action,1818
8035,0.288819,14767252.73739476,40086576.743638255,The Big Chill,Tom Berenger|Glenn Close|Jeff Goldblum|William Hurt|Kevin Kline,Lawrence Kasdan,105,6.3,1983,Comedy,Columbia Pictures
8036,0.277865,5000000.0,34725000.0,Psycho II,Anthony Perkins|Vera Miles|Meg Tilly|Robert Loggia|Dennis Franz,Richard Franklin,113,6.0,1983,Horror,Universal Pictures
8037,0.258294,14767252.73739476,40086576.743638255,Losin' It,"Tom Cruise|Jackie Earle Haley|John Stockwell|John P. Navin, Jr.|Shelley Long",Curtis Hanson,100,4.5,1983,Comedy,Tijuana Productions
8038,0.252755,14767252.73739476,40086576.743638255,V,Marc Singer|Faye Grant|Jane Badler|Michael Durrell|Blair Tefkin,Kenneth Johnson,197,6.5,1983,Drama,Warner Bros. Television
8039,0.252008,5952000.0,2120439.0,Videodrome,James Woods|Sonja Smits|Deborah Harry|Peter Dvorsky|Jack Creley,David Cronenberg,87,6.8,1983,Horror,Universal Pictures
8040,0.226247,14767252.73739476,23646952.0,Two of a Kind,John Travolta|Olivia Newton-John|Charles Durning|Oliver Reed|Scatman Crothers,John Herzfeld,88,4.8,1983,Fantasy,Twentieth Century Fox Film Corporation
8041,0.218042,14767252.73739476,6486797.0,The Osterman Weekend,Rutger Hauer|John Hurt|Craig T. Nelson|Dennis Hopper|Chris Sarandon,Sam Peckinpah,103,6.1,1983,Action,20th Century Fox
8042,0.210827,14767252.73739476,8890685.0,Deathstalker,Rick Hill|Barbi Benton|Richard Brooker|Lana Clarkson|Victor Bo,James Sbardellati,80,3.8,1983,Action,Palo Alto Productions
8043,0.206849,1100000.0,40086576.743638255,Michael Jackson's Thriller,Michael Jackson|Ola Ray|Vincent Price,John Landis,13,8.1,1983,Horror,unknown
8044,0.206705,14767252.73739476,40086576.743638255,Local Hero,Burt Lancaster|Peter Riegert|Fulton Mackay|Denis Lawson|Norman Chancer,Bill Forsyth,111,7.3,1983,Comedy,Goldcrest Films International
8045,0.204069,14767252.73739476,40086576.743638255,Never Cry Wolf,Charles Martin Smith|Zachary Ittimangnaq|Samson Jorah|Hugh Webster|Brian Dennehy,Carroll Ballard,105,6.1,1983,Action,Walt Disney Productions
8046,0.196581,1200000.0,760883.0,Fire and Ice,Randy Norton|Cynthia Leake|Steve Sandor|Sean Hannon|Leo Gordon,Ralph Bakshi,81,6.1,1983,Animation,Polyc International BV
