,popularity,budget,profit_earned,revenue,original_title,cast,director,runtime,vote_average,release_year,genre,country,production_company
7199,0.285989,8000000,-8000000,0,The Million Dollar Hotel,Mel Gibson|Milla Jovovich|Jeremy Davies|Amanda Plummer|Peter Stormare,Wim Wenders,122,5.5,2000,Drama,United States,Kintop Pictures
7200,0.285304,25000000,-637228,24362772,The Next Best Thing,Madonna|Rupert Everett|Benjamin Bratt|Malcolm Stumpf|Josef Sommer,John Schlesinger,108,3.6,2000,Comedy,United States,Paramount Pictures
7201,0.284675,0,0,0,Fail Safe,Walter Cronkite|Richard Dreyfuss|Noah Wyle|Brian Dennehy|Sam Elliott,Stephen Frears,86,6.3,2000,Thriller,United States,Warner Bros. Television
7202,0.284476,35000000,-19814759,15185241,Dungeons & Dragons,Justin Whalin|Jeremy Irons|Thora Birch|Bruce Payne|Zoe McLellan,Courtney Solomon,107,3.9,2000,Fantasy,"United States, Czech Republic",New Line Cinema
7203,0.279624,24000000,-10300000,13700000,The Ladies Man,Tim Meadows|Karyn Parsons|Billy Dee Williams|John Witherspoon|Jill Talley,Reginald Hudlin,84,5.4,2000,Comedy,United States,SNL Studios
7206,0.47101899999999997,25000000,-24739438,260562,Under Suspicion,Gene Hackman|Morgan Freeman|Thomas Jane|Monica Bellucci|Nydia Caro,Stephen Hopkins,110,6.0,2000,Thriller,Great Britain,Revelations Entertainment
7208,0.196668,24000000,-11627590,12372410,Ready to Rumble,David Arquette|Scott Caan|Oliver Platt|Rose McGowan|Bill Goldberg,Brian Robbins,107,4.4,2000,Comedy,United States,Bel Air Entertainment
7210,0.253319,18000000,-799075,17200925,Center Stage,Amanda Schull|Zoe Saldana|Susan May Pratt|Peter Gallagher|Scottie Thompson,Nicholas Hytner,115,7.0,2000,Drama,United States,Columbia Pictures
7211,0.363815,0,8524534,8524534,Before Night Falls,Javier Bardem|Olivier Martinez|Johnny Depp|Andrea Di Stefano|Santiago Magill,Julian Schnabel,134,5.5,2000,Biography,United States,El Mar Pictures
7212,0.251747,0,0,0,Python,Casper Van Dien|Robert Englund|William Zabka|Dana Barron|Sara Mornell,Richard Clabaugh,99,3.5,2000,Horror,United States,Unified Film Organization (UFO)
7213,0.249219,24000000,12609995,36609995,Return to Me,David Duchovny|Minnie Driver|Carroll O'Connor|Robert Loggia|Jim Belushi,Bonnie Hunt,115,5.5,2000,Romantic,United States,Metro-Goldwyn-Mayer (MGM)
7214,0.23555399999999999,24000000,-24000000,0,Nuremberg,Alec Baldwin|Brian Cox|Christopher Plummer|Jill Hennessy|Matt Craven,Yves Simoneau,180,6.5,2000,History,United States,Alliance Atlantis Communications
7215,0.23415500000000003,0,0,0,Book of Shadows: Blair Witch 2,Kim Director|Jeffrey Donovan|Erica Leerhsen|Tristine Skyler|Stephen Barker Turner,Joe Berlinger,90,4.3,2000,Horror,United States,Artisan Entertainment
7216,0.22519699999999998,9000000,-9000000,0,Down to You,Freddie Prinze Jr.|Julia Stiles|Selma Blair|Shawn Hatosy|Zak Orth,Kris Isacsson,91,4.7,2000,Comedy,United States,Miramax Films
7217,0.22326300000000002,10000000,16330482,26330482,Saving Grace,Brenda Blethyn|Craig Ferguson|Martin Clunes|TchÃ©ky Karyo|Jamie Foreman,Nigel Cole,93,6.2,2000,Comedy,Great Britain,Homerun Productions
7219,0.210972,0,0,0,Blood: The Last Vampire,Youki Kudoh|Saemi Nakamura|Joe Romersa|Rebecca Forstadt|Stuart Robinson,Hiroyuki Kitakubo,48,6.7,2000,Action,"Hong Kong, Japan, France, Argentina",Aniplex
7221,0.210654,0,0,0,Duets,Gwyneth Paltrow|Scott Speedman|Maria Bello|Paul Giamatti|Andre Braugher,Bruce Paltrow,112,5.3,2000,Comedy,United States,Hollywood Pictures
7222,0.209396,60000000,-60000000,0,What Planet Are You From?,Garry Shandling|Annette Bening|John Goodman|Greg Kinnear|Linda Fiorentino,Mike Nichols,105,5.4,2000,Comedy,United States,Columbia Pictures
7223,0.207785,16000000,-572808,15427192,Drowning Mona,Danny DeVito|Bette Midler|Neve Campbell|Jamie Lee Curtis|Casey Affleck,Nick Gomez,96,4.5,2000,Comedy,United States,Code Entertainment
7224,0.20355399999999998,10000000,-8368161,1631839,Gun Shy,Sandra Bullock|Liam Neeson|Oliver Platt|JosÃ© ZÃºÃ±iga|Michael DeLorenzo,Eric Blakeney,101,5.1,2000,Comedy,United States,Hollywood Pictures
7225,0.20296,2000000,-2000000,0,Hellraiser: Inferno,Craig Sheffer|Nicholas Turturro|James Remar|Doug Bradley|Nicholas Sadler,Scott Derrickson,99,5.3,2000,Horror,United States,Miramax Films
7227,0.19801400000000002,34000000,-34000000,0,I Dreamed of Africa,Kim Basinger|Vincent PÃ©rez|Liam Aiken|Daniel Craig|Eva Marie Saint,Hugh Hudson,114,5.0,2000,Drama,United States,Columbia Pictures
7228,0.19431099999999998,0,688510,688510,Happy Accidents,Vincent D'Onofrio|Marisa Tomei|Nadia Dajani|Holland Taylor|Tovah Feldshuh,Brad Anderson,110,6.3,2000,Comedy,United States,Independent Film Channel
7229,0.182246,75000000,82299717,157299717,X-Men,Patrick Stewart|Hugh Jackman|Ian McKellen|Halle Berry|Famke Janssen,Bryan Singer,104,6.6,2000,Super-hero,United States,Twentieth Century Fox Film Corporation
7230,0.397483,0,0,0,Girlfight,Michelle Rodriguez|Jaime Tirelli|Paul Calderon|Santiago Douglas|Ray Santiago,Karyn Kusama,110,6.3,2000,Drama,United States,"Screen Gems, Inc."
7231,0.174958,0,0,0,If These Walls Could Talk 2,Vanessa Redgrave|Michelle Williams|Ellen DeGeneres|ChloÃ« Sevigny|Marian Seldes,Jane Anderson|Martha Coolidge|Anne Heche,96,5.7,2000,Drama,United States,Team Todd
7234,0.16315,65000000,-65000000,0,Autumn in New York,Richard Gere|Winona Ryder|Anthony LaPaglia|Elaine Stritch|Vera Farmiga,Joan Chen,103,5.8,2000,Romantic,United States,Lakeshore Entertainment
7235,0.16204100000000002,15000000,-15000000,0,The Golden Bowl,Kate Beckinsale|James Fox|Anjelica Huston|Nick Nolte|Jeremy Northam,James Ivory,130,5.8,2000,Drama,"Great Britain, United States, France",Merchant Ivory Productions
7237,0.15692799999999898,0,0,0,The Dish,Sam Neill|Patrick Warburton|Kevin Harrington|Tom Long|Eliza Szonert,Rob Sitch,101,6.2,2000,Comedy,Australia,Distant Horizons
7238,0.155496,0,151559,151559,About Adam,Kate Hudson|Frances O'Connor|Tommy Tiernan|Stuart Townsend|Cathleen Bradley,Gerard Stembridge,105,5.1,2000,Comedy,"Ireland, Great Britain",BÃ³rd ScannÃ¡n na hÃ‰ireann
7239,0.15171300000000001,0,0,0,The Filth and the Fury,John Lydon|Steve Jones|Paul Cook|Glen Matlock|Sid Vicious,Julien Temple,108,7.0,2000,Documentary,Great Britain,Film4
7240,0.150887,0,0,0,Cherry Falls,Brittany Murphy|Jay Mohr|Michael Biehn|Jesse Bradford|Candy Clark,Geoffrey Wright,92,4.3,2000,Horror,United States,Rogue Pictures
7242,0.078569,0,0,0,Jalla! Jalla!,Fares Fares|Torkel Petersson|Tuva Novotny|Laleh Pourkarim|Sofi AhlstrÃ¶m Helleday,Josef Fares,88,6.1,2000,Comedy,Sweden,Memfis Film
7243,0.14611,65000000,-65000000,0,Lucky Numbers,John Travolta|Lisa Kudrow|Tim Roth|Ed O'Neill|Michael Rapaport,Nora Ephron,105,4.6,2000,Comedy,United States,Paramount Pictures
7244,0.136160999999999,0,0,0,Snow Day,Chevy Chase|Chris Elliott|Jean Smart|Iggy Pop|Pam Grier,Chris Koch,89,4.6,2000,Comedy,United States,Paramount Pictures
7245,0.37803400000000004,7000000,-7000000,0,My Dog Skip,Frankie Muniz|Diane Lane|Kevin Bacon|Luke Wilson|Chaon Cross,Jay Russell,95,6.1,2000,Comedy,United States,Alcon Entertainment
7246,0.13451300000000002,5000000,-5000000,0,Bruiser,Jason Flemyng|Peter Stormare|Leslie Hope|Nina Garbiras|Andrew Tarbet,George A. Romero,99,5.0,2000,Thriller,"United States, Canada, France",Studio Canal
7247,0.402275,0,0,0,Leprechaun in the Hood,Warwick Davis|Ice-T|Coolio|Anthony Montgomery|Rashaan Nall,Rob Spera,90,4.6,2000,Horror,United States,Trimark Pictures
7249,0.12459300000000001,0,0,0,The Little Mermaid II: Return to the Sea,Jodi Benson|Samuel E. Wright|Tara Strong|Pat Carroll|Buddy Hackett,Jim Kammerud,72,6.0,2000,Animation,"United States, Canada, Australia",Walt Disney Pictures
7250,0.12392,22000000,-8444012,13555988,The Little Vampire,Richard E. Grant|Jonathan Lipnicki|Jim Carter|Alice Krige|Pamela Gidley,Uli Edel,95,6.4,2000,Fantasy,"United States, Germany, Netherlands",New Line Cinema
7251,0.11921400000000001,8000000,279017,8279017,Shadow of the Vampire,John Malkovich|Willem Dafoe|Udo Kier|Cary Elwes|Catherine McCormack,E. Elias Merhige,92,5.9,2000,Horror,"Great Britain, United States, Luxembourg",Saturn Films
7253,0.10490799999999999,76000000,-40865180,35134820,The Adventures of Rocky & Bullwinkle,Rene Russo|Jason Alexander|Piper Perabo|Randy Quaid|Robert De Niro,Des McAnuff,88,4.0,2000,Comedy,United States,Universal Pictures
7254,0.317299,0,0,0,Tillsammans,Lisa Lindgren|Michael Nyqvist|Emma Samuelsson|Sam Kessel|Gustaf Hammarsten,Lukas Moodysson,106,5.9,2000,Comedy,"Sweden, Denmark, Italy",Nordisk Film
7255,0.09149199999999999,7000000,-3271112,3728888,The Big Kahuna,Kevin Spacey|Danny DeVito|Peter Facinelli|Paul Dawson|Christopher Donahue,John Swanbeck,90,6.5,2000,Comedy,United States,Franchise Pictures
7256,0.09068899999999999,0,0,0,You Can Count on Me,Laura Linney|Mark Ruffalo|Matthew Broderick|Jon Tenney|Rory Culkin,Kenneth Lonergan,111,6.1,2000,Drama,United States,Cappa Productions
7257,0.08429,57000000,-57000000,0,All the Pretty Horses,Matt Damon|Henry Thomas|PenÃ©lope Cruz|Sam Shepard|Robert Patrick,Billy Bob Thornton,117,5.5,2000,Western,United States,Columbia Pictures
7258,0.316973,0,0,0,Gangster No. 1,David Thewlis|Jamie Foreman|Paul Bettany|Malcolm McDowell|Saffron Burrows,Paul McGuigan,103,5.8,2000,Drama,Great Britain,Filmboard Berlin-Brandenburg (FBB)
7259,0.059043,0,0,0,State and Main,Alec Baldwin|Philip Seymour Hoffman|William H. Macy|Sarah Jessica Parker|Julia Stiles,David Mamet,102,5.7,2000,Comedy,United States,Filmtown Entertainment Group
7261,0.031018,40000000,-3962091,36037909,Hanging Up,Meg Ryan|Diane Keaton|Lisa Kudrow|Walter Matthau|Adam Arkin,Diane Keaton,94,5.2,2000,Comedy,United States,Laurence Mark Productions
7262,0.015997,15000000,-9782502,5217498,The In Crowd,Susan Ward|Lori Heuring|Matthew Settle|Nathan Bexton|Tess Harper,Mary Lambert,105,5.2,2000,Comedy,United States,Warner Bros. Pictures
7266,4.215642,28000000,4768670,32768670,Blade Runner,Harrison Ford|Rutger Hauer|Sean Young|Edward James Olmos|Joe Turkel,Ridley Scott,117,7.7,1982,Fantasy,United States,Shaw Brothers
7268,1.9282580000000002,15000000,110212904,125212904,First Blood,Sylvester Stallone|Richard Crenna|Brian Dennehy|Bill McKinney|Jack Starrett,Ted Kotcheff,93,7.0,1982,Action,United States,Orion Pictures
7269,1.3811870000000002,0,0,0,Cat People,Nastassja Kinski|Malcolm McDowell|John Heard|Ruby Dee|Ed Begley Jr.,Paul Schrader,118,6.0,1982,Horror,United States,Universal Pictures
7271,1.3366120000000001,17000000,16000000,33000000,Tron,Jeff Bridges|Bruce Boxleitner|David Warner|Cindy Morgan|Barnard Hughes,Steven Lisberger,96,6.6,1982,Fantasy,United States,Walt Disney Pictures
7272,1.241425,17000000,107000000,124000000,Rocky III,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,Sylvester Stallone,99,6.5,1982,Drama,United States,United Artists
7273,0.925383,4500000,22592880,27092880,Fast Times at Ridgemont High,Sean Penn|Jennifer Jason Leigh|Judge Reinhold|Phoebe Cates|Brian Backer,Amy Heckerling,90,6.9,1982,Comedy,United States,Universal Pictures
7274,0.897597,0,6110000,6110000,Evil Under the Sun,Peter Ustinov|Jane Birkin|Nicholas Clay|Maggie Smith|Diana Rigg,Guy Hamilton,117,6.4,1982,Thriller,Great Britain,EMI Films Ltd.
7275,0.8848440000000001,15000000,25577001,40577001,The Dark Crystal,Jim Henson|Kathryn Mullen|Frank Oz|Dave Goelz|Steve Whitmire,Jim Henson|Frank Oz,93,7.3,1982,Animation,"United States, Great Britain",Jim Henson Productions
7276,0.786388,22000000,55737889,77737889,Gandhi,Ben Kingsley|Rohini Hattangadi|Candice Bergen|Roshan Seth|Om Puri,Richard Attenborough,191,7.1,1982,Biography,Great Britain,Columbia Pictures
7277,0.689094,21000000,156200000,177200000,Tootsie,Dustin Hoffman|Jessica Lange|Teri Garr|Dabney Coleman|Charles Durning,Sydney Pollack,116,6.7,1982,Comedy,United States,Columbia Pictures Corporation
7278,0.628746,0,27150534,27150534,Airplane II: The Sequel,Robert Hays|Julie Hagerty|Lloyd Bridges|Chad Everett|Peter Graves,Ken Finkleman,85,5.7,1982,Comedy,United States,Paramount Pictures
7279,0.616869,20000000,-20000000,0,The King of Comedy,Robert De Niro|Jerry Lewis|Diahnne Abbott|Sandra Bernhard|Shelley Hack,Martin Scorsese,109,7.2,1982,Grotesque,United States,Twentieth Century Fox Film Corporation
7280,0.608984,0,21017056,21017056,Night Shift,Henry Winkler|Michael Keaton|Shelley Long|Gina Hecht|Pat Corley,Ron Howard,106,6.4,1982,Comedy,United States,Warner Bros.
7281,0.582499,0,9056073,9056073,Trail of the Pink Panther,Peter Sellers|David Niven|Herbert Lom|Richard Mulligan|Joanna Lumley,Blake Edwards,96,5.7,1982,Comedy,United States,United Artists
7282,0.576708,0,18196170,18196170,Dead Men Don't Wear Plaid,Steve Martin|Rachel Ward|Alan Ladd|Carl Reiner|Barbara Stanwyck,Carl Reiner,85,6.1,1982,Comedy,United States,Universal Pictures
7283,0.5629770000000001,3000000,-3000000,0,Swamp Thing,Louis Jourdan|Adrienne Barbeau|Ray Wise|David Hess|Nicholas Worth,Wes Craven,91,5.2,1982,Horror,United States,DC Comics
7284,0.531686,0,0,0,The Snowman,David Bowie|Raymond Briggs,Dianne Jackson|Jimmy T. Murakami,26,7.1,1982,Thriller,Great Britain,Snowman Enterprise
7285,0.519602,0,6455530,6455530,The Last Unicorn,Alan Arkin|Jeff Bridges|Mia Farrow|Tammy Grimes|Angela Lansbury,"Jules Bass|Arthur Rankin, Jr.",92,6.7,1982,Animation,"United States, Great Britain, Japan, Germany",Topcraft
7286,0.49676099999999995,0,129795554,129795554,An Officer and a Gentleman,"Richard Gere|Debra Winger|Louis Gossett, Jr.|David Keith|Robert Loggia",Taylor Hackford,124,6.4,1982,Drama,United States,Paramount Pictures
7287,0.492302,0,0,0,Tenebre,Anthony Franciosa|John Saxon|Daria Nicolodi|Giuliano Gemma|Christian Borromeo,Dario Argento,110,6.0,1982,Thriller,Italy,Sigma Cinematografica Roma
7288,0.48339499999999996,12000000,18036000,30036000,Sophie's Choice,Meryl Streep|Kevin Kline|Peter MacNicol|Rita Karin|Stephen D. Newman,Alan J. Pakula,151,7.1,1982,Drama,United States,Keith Barish Productions
7289,0.481796,0,0,0,A Midsummer Night's Sex Comedy,Woody Allen|Mia Farrow|Julie Hagerty|Tony Roberts|Mary Steenburgen,Woody Allen,88,5.9,1982,Comedy,United States,Orion Pictures
7290,0.475775,13200000,1971476,15171476,Grease 2,Maxwell Caulfield|Michelle Pfeiffer|Lorna Luft|Maureen Teefy|Pamela Adlon,Patricia Birch,115,5.3,1982,Comedy,United States,Paramount Pictures
7291,0.441852,8000000,13028755,21028755,Creepshow,Leslie Nielsen|Ed Harris|Hal Holbrook|Ted Danson|Stephen King,George A. Romero,120,6.7,1982,Horror,United States,Warner Bros.
7292,0.420407,0,1723872,1723872,Koyaanisqatsi,Lou Dobbs|Ted Koppel,Godfrey Reggio,87,7.1,1982,Sperimental,United States,IRE Productions
7293,0.394171,0,14000000,14000000,Missing,Jack Lemmon|Sissy Spacek|John Shea|Melanie Mayron|Charles Cioffi,Costa-Gavras,122,7.1,1982,Drama,United States,Universal Pictures
7294,0.348084,0,0,0,The Sword and the Sorcerer,Lee Horsley|Richard Lynch|Kathleen Beller|Simon MacCorkindale|George Maharis,Albert Pyun,100,6.2,1982,Fantasy,United States,Sorcerer Productions
7295,0.37483,0,13277558,13277558,The Entity,Barbara Hershey|Ron Silver|David Labiosa|George Coe|Margaret Blye,Sidney J. Furie,125,6.1,1982,Drama,United States,American Cinema Productions
7296,0.360746,0,0,0,Honkytonk Man,Clint Eastwood|Kyle Eastwood|John McIntire|Alexa Kenin|Verna Bloom,Clint Eastwood,122,5.2,1982,Drama,United States,Malpaso Productions
7297,0.358107,6000000,4278575,10278575,The Year of Living Dangerously,Mel Gibson|Sigourney Weaver|Linda Hunt|Michael Murphy|Bill Kerr,Peter Weir,115,6.7,1982,Drama,Australia,Metro-Goldwyn-Mayer (MGM)
7298,0.352538,0,0,0,The Toy,Richard Pryor|Jackie Gleason|Ned Beatty|Scott Schwartz|Teresa Ganzel,Richard Donner,102,5.6,1982,Comedy,United States,Columbia Pictures
7299,0.323363,4300000,-4300000,0,Class of 1984,Perry King|Merrie Lynn Ross|Tim Van Patten|Michael J. Fox|Roddy McDowall,Mark L. Lester,98,6.4,1982,Drama,Canada,Guerilla High Productions
7300,0.31049699999999997,2500000,11900000,14400000,Halloween III: Season of the Witch,Tom Atkins|Stacey Nelkin|Dan O'Herlihy|Michael Currie|Ralph Strait,Tommy Lee Wallace,96,4.7,1982,Horror,United States,Universal Pictures
7301,0.304359,16000000,37977250,53977250,The Verdict,Paul Newman|Charlotte Rampling|Jack Warden|James Mason|Milo O'Shea,Sidney Lumet,129,7.0,1982,Crime,United States,20th Century Fox
7303,0.30286799999999997,0,0,0,The Last American Virgin,Lawrence Monoson|Joe Rubbo|Diane Franklin|Louisa Moritz|Brian Peck,Boaz Davidson,92,6.6,1982,Comedy,United States,Golan-Globus Productions
7304,0.647107,18000000,52687344,70687344,Firefox,Clint Eastwood|Freddie Jones|David Huffman|Warren Clarke|Ronald Lacey,Clint Eastwood,136,5.1,1982,Action,United States,Malpaso Productions
7305,0.228492,22000000,-22000000,0,The Border,Jack Nicholson|Harvey Keitel|Valerie Perrine|Warren Oates|Elpidia Carrillo,Tony Richardson,108,5.3,1982,Drama,United States,Universal Pictures
7307,0.384767,4500000,-4500000,0,Silent Rage,Chuck Norris|Ron Silver|Steven Keats|Toni Kalem|William Finley,Michael Miller,103,4.6,1982,Thriller,United States,Columbia Pictures Corporation
7308,0.252334,0,0,0,The Best Little Whorehouse in Texas,Burt Reynolds|Charles Durning|Dolly Parton|Dom DeLuise|Theresa Merritt,Colin Higgins,114,6.3,1982,Comedy,United States,Universal Pictures
7309,0.24222,0,0,0,Deathtrap,Michael Caine|Christopher Reeve|Dyan Cannon|Irene Worth|Henry Jones,Sidney Lumet,116,6.1,1982,Thriller,United States,Warner Bros.
7310,0.22394699999999998,0,0,0,Fitzcarraldo,Klaus Kinski|JosÃ© Lewgoy|Miguel Ãngel Fuentes|Paul Hittscher|Claudia Cardinale,Werner Herzog,158,7.2,1982,Adventure,Germany,Werner Herzog Filmproduktion
7311,0.197996,0,14056528,14056528,The Beastmaster,Marc Singer|Tanya Roberts|Rip Torn|John Amos|Joshua Milrad,Don Coscarelli,118,6.2,1982,Fantasy,United States,Antares Produzione Cinematografica
7312,0.115079,8000000,-8000000,0,White Dog,Kristy McNichol|Paul Winfield|Burl Ives|Jameson Parker|Christa Lang,Samuel Fuller,90,5.7,1982,Drama,United States,Paramount Pictures
7313,0.11127000000000001,0,0,0,Q,Michael Moriarty|Candy Clark|Richard Roundtree|David Carradine|James Dixon,Larry Cohen,93,4.7,1982,Drama,France,Arkoff International
7314,0.100664,0,0,0,The Draughtsman's Contract,Anthony Higgins|Janet Suzman|Anne-Louise Lambert|Hugh Fraser|Nicholas Amer,Peter Greenaway,103,6.0,1982,Drama,Great Britain,British Film Institute (BFI)
7315,0.064322,0,0,0,Liquid Sky,Anne Carlisle|Paula E. Sheppard|Susan Doukas|Otto von Wernherr|Bob Brady,Slava Tsukerman,112,5.0,1982,Comedy,United States,Z Films Inc.
7316,0.07848200000000001,35000,-35000,0,Basket Case,Kevin Van Hentenryck|Terri Susan Smith|Beverly Bonner|Robert Vogel|Diana Browne,Frank Henenlotter,91,5.8,1982,Comedy,United States,Basket Case Productions
7317,0.085092,0,0,0,My Favorite Year,Peter O'Toole|Mark Linn-Baker|Jessica Harper|Joseph Bologna|Bill Macy,Richard Benjamin,92,6.7,1982,Comedy,United States,Brooksfilms
7318,0.063324,0,0,0,Megaforce,Barry Bostwick|Michael Beck|Persis Khambatta|Henry Silva|George Furth,Hal Needham,99,3.0,1982,Fantasy,"United States, Hong Kong",Golden Harvest Company
7319,0.36809400000000003,0,0,0,Diner,Steve Guttenberg|Daniel Stern|Mickey Rourke|Kevin Bacon|Tim Daly,Barry Levinson,110,6.9,1982,Comedy,United States,Metro-Goldwyn-Mayer (MGM)
7320,0.058092,0,0,0,The Slumber Party Massacre,Michelle Michaels|Robin Stille|Michael Villella|Debra Deliso|Andree Honore,Amy Holden Jones,77,6.0,1982,Horror,United States,Santa Fe Productions (I)
7321,0.027705,0,0,0,Summer Lovers,Peter Gallagher|Daryl Hannah|ValÃ©rie Quennessen|Barbara Rush|Carole Cook,Randal Kleiser,98,5.4,1982,Comedy,United States,Filmways Pictures
7322,0.104494,0,0,0,Made in Britain,Tim Roth|Terry Richards|Bill Stewart|Geoffrey Hutchings|Sean Chapman,Alan Clarke,76,5.8,1982,Drama,Great Britain,Central Independent Television
7323,4.180540000000001,60000000,204118201,264118201,The Truman Show,Jim Carrey|Laura Linney|Noah Emmerich|Natascha McElhone|Ed Harris,Peter Weir,103,7.6,1998,Comedy,United States,Paramount Pictures
